init_obs,action_agent1,action_agent2,observation,reward,done
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,4,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  1,  4,  1,  1,  1, -1,  4,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,9,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1,  9,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  2,  4,  1,  1,  1, -1, -1,  1], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",0,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  4,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  4,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  4,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  4,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  4,  4,  4,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1291.4, 1291.4]",False
